accessory062,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY062,LUA_MENU/ACCESSORY062_DESC,icon_gesture_facepalm,0,gesture023,1,62,,loot,icon_gesture_facepalm,ui_loot_accessory_062,,iw8_acc_attach_face_digital_s_b,iw8_acc_attach_face_digital_s_b_big,iw8_acc_attach_face_digital_s_b_female,,,,,,,STORE_FLAVOR/ACCESSORY062_FLAVOR,
accessory063,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY063,LUA_MENU/ACCESSORY063_DESC,icon_gesture_hangloose,0,gesture023,1,63,,loot,icon_gesture_hangloose,ui_loot_accessory_063,,iw8_acc_attach_face_digital_s_c,iw8_acc_attach_face_digital_s_c_big,iw8_acc_attach_face_digital_s_c_female,,,,,,,STORE_FLAVOR/ACCESSORY063_FLAVOR,
accessory064,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY064,LUA_MENU/ACCESSORY064_DESC,icon_gesture_jackal,0,gesture023,1,64,,loot,icon_gesture_jackal,ui_loot_accessory_064,,iw8_acc_attach_face_digital_s_d,iw8_acc_attach_face_digital_s_d_big,iw8_acc_attach_face_digital_s_d_female,,,,,,,STORE_FLAVOR/ACCESSORY064_FLAVOR,
accessory065,iw8_acc_watch_digital_d,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY065,LUA_MENU/ACCESSORY065_DESC,icon_gesture_jackal,0,gesture023,1,65,,loot,icon_gesture_jackal,ui_loot_accessory_065,,iw8_acc_attach_face_digital_d_2,iw8_acc_attach_face_digital_d_2_big,iw8_acc_attach_face_digital_d_2_female,,,,,,,STORE_FLAVOR/ACCESSORY065_FLAVOR,
accessory066,iw8_acc_watch_cod_mobile,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY066,LUA_MENU/ACCESSORY066_DESC,icon_gesture_jackal,0,gesture023,1,66,,loot,icon_gesture_jackal,ui_loot_accessory_066,,iw8_acc_attach_face_cod_mobile,iw8_acc_attach_face_cod_mobile_big,iw8_acc_attach_face_cod_mobile_female,,,,,,,STORE_FLAVOR/ACCESSORY066_FLAVOR,
accessory067,iw8_acc_watch_analog_africanz,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY067,LUA_MENU/ACCESSORY067_DESC,icon_gesture_jackal,0,gesture023,1,67,,loot,icon_gesture_jackal,ui_loot_accessory_067,,iw8_acc_attach_face_analog_africanz,iw8_acc_attach_face_analog_africanz_big,iw8_acc_attach_face_analog_africanz_female,,,,,,,STORE_FLAVOR/ACCESSORY067_FLAVOR,
accessory068,iw8_acc_watch_analog_chimera,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY068,LUA_MENU/ACCESSORY068_DESC,icon_gesture_jackal,0,gesture023,1,68,,loot,icon_gesture_jackal,ui_loot_accessory_068,,iw8_acc_attach_face_analog_chimera,iw8_acc_attach_face_analog_chimera_big,iw8_acc_attach_face_analog_chimera_female,,,,,,,STORE_FLAVOR/ACCESSORY068_FLAVOR,
accessory069,iw8_acc_watch_analog_demon_dogs,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY069,LUA_MENU/ACCESSORY069_DESC,icon_gesture_jackal,0,gesture023,1,69,,loot,icon_gesture_jackal,ui_loot_accessory_069,,iw8_acc_attach_face_analog_demon_dogs,iw8_acc_attach_face_analog_demon_dogs_big,iw8_acc_attach_face_analog_demon_dogs_female,,,,,,,STORE_FLAVOR/ACCESSORY069_FLAVOR,
accessory070,iw8_acc_watch_analog_jsof,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY070,LUA_MENU/ACCESSORY070_DESC,icon_gesture_jackal,0,gesture023,1,70,,loot,icon_gesture_jackal,ui_loot_accessory_070,,iw8_acc_attach_face_analog_jsof,iw8_acc_attach_face_analog_jsof_big,iw8_acc_attach_face_analog_jsof_female,,,,,,,STORE_FLAVOR/ACCESSORY070_FLAVOR,
accessory071,iw8_acc_watch_analog_sas,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY071,LUA_MENU/ACCESSORY071_DESC,icon_gesture_jackal,0,gesture023,1,71,,loot,icon_gesture_jackal,ui_loot_accessory_071,,iw8_acc_attach_face_analog_sas,iw8_acc_attach_face_analog_sas_big,iw8_acc_attach_face_analog_sas_female,,,,,,,STORE_FLAVOR/ACCESSORY071_FLAVOR,
accessory072,iw8_acc_watch_analog_spetsnaz,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY072,LUA_MENU/ACCESSORY072_DESC,icon_gesture_jackal,0,gesture023,1,72,,loot,icon_gesture_jackal,ui_loot_accessory_072,,iw8_acc_attach_face_analog_spetsnaz,iw8_acc_attach_face_analog_spetsnaz_big,iw8_acc_attach_face_analog_spetsnaz_female,,,,,,,STORE_FLAVOR/ACCESSORY072_FLAVOR,
accessory073,iw8_acc_watch_digital_pet_turbo,iw8_acc_weapon_watch_pet,,LUA_MENU/ACCESSORY073,LUA_MENU/ACCESSORY073_DESC,icon_gesture_youredead,0,gesture023,1,73,,loot,icon_gesture_youredead,ui_loot_accessory_073,pet_turbo,iw8_acc_attach_face_digital_pet_turbo,iw8_acc_attach_face_digital_pet_turbo_big,iw8_acc_attach_face_digital_pet_turbo_female,,,,,,,STORE_FLAVOR/ACCESSORY073_FLAVOR,
accessory074,iw8_acc_watch_digital_t,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY074,LUA_MENU/ACCESSORY074_DESC,icon_gesture_youredead,0,gesture023,1,74,,loot,icon_gesture_youredead,ui_loot_accessory_074,,iw8_acc_attach_face_digital_t_a,iw8_acc_attach_face_digital_t_a_big,iw8_acc_attach_face_digital_t_a_female,,,,,,,STORE_FLAVOR/ACCESSORY074_FLAVOR,
accessory075,iw8_acc_watch_digital_t,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY075,LUA_MENU/ACCESSORY075_DESC,icon_gesture_youredead,0,gesture023,1,75,,loot,icon_gesture_youredead,ui_loot_accessory_075,,iw8_acc_attach_face_digital_t_b,iw8_acc_attach_face_digital_t_b_big,iw8_acc_attach_face_digital_t_b_female,,,,,,,STORE_FLAVOR/ACCESSORY075_FLAVOR,
accessory076,iw8_acc_watch_digital_minimap,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY076,LUA_MENU/ACCESSORY076_DESC,icon_gesture_respect,0,gesture023,1,76,,loot,icon_gesture_respect,ui_loot_accessory_076,,iw8_acc_attach_face_digital_ac,iw8_acc_attach_face_digital_ac_big,iw8_acc_attach_face_digital_ac_female,,,,,,,STORE_FLAVOR/ACCESSORY076_FLAVOR,
accessory077,iw8_acc_watch_digital_u,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY077,LUA_MENU/ACCESSORY077_DESC,icon_gesture_respect,0,gesture023,1,77,,loot,icon_gesture_respect,ui_loot_accessory_077,,iw8_acc_attach_face_digital_u,iw8_acc_attach_face_digital_u_big,iw8_acc_attach_face_digital_u_female,,,,,,,STORE_FLAVOR/ACCESSORY077_FLAVOR,
accessory078,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY078,LUA_MENU/ACCESSORY078_DESC,icon_gesture_respect,1,gesture023,1,78,,loot,icon_gesture_respect,ui_loot_accessory_078,,iw8_acc_attach_face_digital_v,iw8_acc_attach_face_digital_v_big,iw8_acc_attach_face_digital_v_female,,,,,,,STORE_FLAVOR/ACCESSORY078_FLAVOR,
accessory079,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY079,LUA_MENU/ACCESSORY079_DESC,icon_gesture_respect,0,gesture023,1,79,,loot,icon_gesture_respect,ui_loot_accessory_079,,iw8_acc_attach_face_digital_x,iw8_acc_attach_face_digital_x_big,iw8_acc_attach_face_digital_x_female,,,,,,,STORE_FLAVOR/ACCESSORY079_FLAVOR,
accessory080,iw8_acc_watch_digital_y,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY080,LUA_MENU/ACCESSORY080_DESC,icon_gesture_respect,0,gesture023,1,80,,loot,icon_gesture_respect,ui_loot_accessory_080,,iw8_acc_attach_face_digital_y,iw8_acc_attach_face_digital_y_big,iw8_acc_attach_face_digital_y_female,,,,,,,STORE_FLAVOR/ACCESSORY080_FLAVOR,
accessory081,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY081,LUA_MENU/ACCESSORY081_DESC,icon_gesture_respect,0,gesture023,1,81,,loot,icon_gesture_respect,ui_loot_accessory_081,,iw8_acc_attach_face_digital_z,iw8_acc_attach_face_digital_z_big,iw8_acc_attach_face_digital_z_female,,,,,,,STORE_FLAVOR/ACCESSORY081_FLAVOR,
accessory082,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY082,LUA_MENU/ACCESSORY082_DESC,icon_gesture_respect,0,gesture023,1,82,,loot,icon_gesture_respect,ui_loot_accessory_082,,iw8_acc_attach_face_digital_aa,iw8_acc_attach_face_digital_aa_big,iw8_acc_attach_face_digital_aa_female,,,,,,,STORE_FLAVOR/ACCESSORY082_FLAVOR,
accessory083,iw8_acc_watch_digital_dfp,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY083,LUA_MENU/ACCESSORY083_DESC,icon_gesture_respect,0,gesture023,1,83,,loot,icon_gesture_respect,ui_loot_accessory_083,,iw8_acc_attach_face_digital_dfp,iw8_acc_attach_face_digital_dfp_big,iw8_acc_attach_face_digital_dfp_female,,,,,,,STORE_FLAVOR/ACCESSORY083_FLAVOR,
accessory084,iw8_acc_watch_digital_g8b,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY084,LUA_MENU/ACCESSORY084_DESC,icon_gesture_thumbsdown,0,gesture024|gesture023,1,84,,loot,icon_gesture_thumbsdown,ui_loot_accessory_084,,iw8_acc_attach_face_digital_g8b,iw8_acc_attach_face_digital_g8b_big,iw8_acc_attach_face_digital_g8b_female,,,,,,,STORE_FLAVOR/ACCESSORY084_FLAVOR,
accessory085,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY085,LUA_MENU/ACCESSORY085_DESC,icon_gesture_thumbsdown,0,gesture023,1,85,,loot,icon_gesture_thumbsdown,ui_loot_accessory_085,,iw8_acc_attach_face_digital_aa_b,iw8_acc_attach_face_digital_aa_b_big,iw8_acc_attach_face_digital_aa_b_female,,,,,,,STORE_FLAVOR/ACCESSORY085_FLAVOR,
accessory086,iw8_acc_watch_digital_aa,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY086,LUA_MENU/ACCESSORY086_DESC,icon_gesture_thumbsdown,0,gesture023,1,86,,loot,icon_gesture_thumbsdown,ui_loot_accessory_086,,iw8_acc_attach_face_digital_aa_d,iw8_acc_attach_face_digital_aa_d_big,iw8_acc_attach_face_digital_aa_d_female,,,,,,,STORE_FLAVOR/ACCESSORY086_FLAVOR,
accessory087,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY087,LUA_MENU/ACCESSORY087_DESC,icon_gesture_thumbsdown,0,gesture023,1,87,,loot,icon_gesture_thumbsdown,ui_loot_accessory_087,,iw8_acc_attach_face_digital_x_b,iw8_acc_attach_face_digital_x_b_big,iw8_acc_attach_face_digital_x_b_female,,,,,,,STORE_FLAVOR/ACCESSORY087_FLAVOR,
accessory088,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY088,LUA_MENU/ACCESSORY088_DESC,icon_gesture_thumbsdown,0,gesture023,1,88,,loot,icon_gesture_thumbsdown,ui_loot_accessory_088,,iw8_acc_attach_face_digital_x_c,iw8_acc_attach_face_digital_x_c_big,iw8_acc_attach_face_digital_x_c_female,,,,,,,STORE_FLAVOR/ACCESSORY088_FLAVOR,
accessory089,iw8_acc_watch_digital_x,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY089,LUA_MENU/ACCESSORY089_DESC,icon_gesture_thumbsdown,0,gesture023,1,89,,loot,icon_gesture_thumbsdown,ui_loot_accessory_089,,iw8_acc_attach_face_digital_x_d,iw8_acc_attach_face_digital_x_d_big,iw8_acc_attach_face_digital_x_d_female,,,,,,,STORE_FLAVOR/ACCESSORY089_FLAVOR,
accessory090,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY090,LUA_MENU/ACCESSORY090_DESC,icon_gesture_respect,0,gesture023,1,90,,loot,icon_gesture_respect,ui_loot_accessory_090,,iw8_acc_attach_face_digital_z_b,iw8_acc_attach_face_digital_z_b_big,iw8_acc_attach_face_digital_z_b_female,,,,,,,STORE_FLAVOR/ACCESSORY090_FLAVOR,
accessory091,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY091,LUA_MENU/ACCESSORY091_DESC,icon_gesture_respect,0,gesture023,1,91,,loot,icon_gesture_respect,ui_loot_accessory_091,,iw8_acc_attach_face_digital_z_e,iw8_acc_attach_face_digital_z_e_big,iw8_acc_attach_face_digital_z_e_female,,,,,,,STORE_FLAVOR/ACCESSORY091_FLAVOR,
accessory092,iw8_acc_watch_digital_z,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY092,LUA_MENU/ACCESSORY092_DESC,icon_gesture_respect,0,gesture023,1,92,,loot,icon_gesture_respect,ui_loot_accessory_092,,iw8_acc_attach_face_digital_z_d,iw8_acc_attach_face_digital_z_d_big,iw8_acc_attach_face_digital_z_d_female,,,,,,,STORE_FLAVOR/ACCESSORY092_FLAVOR,
accessory093,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY093,LUA_MENU/ACCESSORY093_DESC,icon_gesture_respect,0,gesture023,1,93,,loot,icon_gesture_respect,ui_loot_accessory_093,,iw8_acc_attach_face_digital_v_b,iw8_acc_attach_face_digital_v_b_big,iw8_acc_attach_face_digital_v_b_female,,,,,,,STORE_FLAVOR/ACCESSORY093_FLAVOR,
accessory094,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY094,LUA_MENU/ACCESSORY094_DESC,icon_gesture_respect,0,gesture023,1,94,,loot,icon_gesture_respect,ui_loot_accessory_094,,iw8_acc_attach_face_digital_v_c,iw8_acc_attach_face_digital_v_c_big,iw8_acc_attach_face_digital_v_c_female,,,,,,,STORE_FLAVOR/ACCESSORY094_FLAVOR,
accessory095,iw8_acc_watch_digital_v,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY095,LUA_MENU/ACCESSORY095_DESC,icon_gesture_respect,0,gesture023,1,95,,loot,icon_gesture_respect,ui_loot_accessory_095,,iw8_acc_attach_face_digital_v_d,iw8_acc_attach_face_digital_v_d_big,iw8_acc_attach_face_digital_v_d_female,,,,,,,STORE_FLAVOR/ACCESSORY095_FLAVOR,
accessory096,iw8_acc_watch_digital_ae,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY096,LUA_MENU/ACCESSORY096_DESC,icon_gesture_respect,0,gesture023,1,96,,loot,icon_gesture_respect,ui_loot_accessory_096,,iw8_acc_attach_face_digital_ae,iw8_acc_attach_face_digital_ae_big,iw8_acc_attach_face_digital_ae_female,,,,,,,STORE_FLAVOR/ACCESSORY096_FLAVOR,
accessory097,iw8_acc_watch_digital_pet_go,iw8_acc_weapon_watch_pet,,LUA_MENU/ACCESSORY097,LUA_MENU/ACCESSORY097_DESC,icon_gesture_youredead,1,gesture023,1,97,,loot,icon_gesture_youredead,ui_loot_accessory_07,pet_go,iw8_acc_attach_face_totinos,iw8_acc_attach_face_totinos_big,iw8_acc_attach_face_totinos_female,,,,,,,STORE_FLAVOR/ACCESSORY097_FLAVOR,
accessory098,iw8_acc_watch_digital_holo,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY098,LUA_MENU/ACCESSORY098_DESC,icon_gesture_youredead,0,gesture024|gesture023,1,98,,loot,icon_gesture_youredead,ui_loot_accessory_098,holo,iw8_acc_attach_face_digital_ag,iw8_acc_attach_face_digital_ag_big,iw8_acc_attach_face_digital_ag_female,,,,,,,STORE_FLAVOR/ACCESSORY098_FLAVOR,
accessory099,iw8_acc_watch_digital_t,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY099,LUA_MENU/ACCESSORY099_DESC,icon_gesture_youredead,0,gesture023,1,99,,loot,icon_gesture_youredead,ui_loot_accessory_099,,iw8_acc_attach_face_digital_t_c,iw8_acc_attach_face_digital_t_c_big,iw8_acc_attach_face_digital_t_c_female,,,,,,,STORE_FLAVOR/ACCESSORY099_FLAVOR,
accessory100,iw8_acc_watch_digital_w,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0100,LUA_MENU/ACCESSORY0100_DESC,icon_gesture_respect,0,gesture023,1,100,,loot,icon_gesture_respect,ui_loot_accessory_100,,iw8_acc_attach_face_digital_w_a,iw8_acc_attach_face_digital_w_a_big,iw8_acc_attach_face_digital_w_a_female,,,,,,,STORE_FLAVOR/ACCESSORY100_FLAVOR,
accessory101,iw8_acc_watch_digital_w,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0101,LUA_MENU/ACCESSORY0101_DESC,icon_gesture_respect,0,gesture023,1,101,,loot,icon_gesture_respect,ui_loot_accessory_101,,iw8_acc_attach_face_digital_w_b,iw8_acc_attach_face_digital_w_b_big,iw8_acc_attach_face_digital_w_b_female,,,,,,,STORE_FLAVOR/ACCESSORY101_FLAVOR,
accessory102,iw8_acc_watch_digital_w,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0102,LUA_MENU/ACCESSORY0102_DESC,icon_gesture_respect,0,gesture023,1,102,,loot,icon_gesture_respect,ui_loot_accessory_102,,iw8_acc_attach_face_digital_w_c,iw8_acc_attach_face_digital_w_c_big,iw8_acc_attach_face_digital_w_c_female,,,,,,,STORE_FLAVOR/ACCESSORY102_FLAVOR,
accessory103,iw8_acc_watch_digital_w,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0103,LUA_MENU/ACCESSORY0103_DESC,icon_gesture_respect,0,gesture023,1,103,,loot,icon_gesture_respect,ui_loot_accessory_103,,iw8_acc_attach_face_digital_w_d,iw8_acc_attach_face_digital_w_d_big,iw8_acc_attach_face_digital_w_d_female,,,,,,,STORE_FLAVOR/ACCESSORY103_FLAVOR,
accessory104,iw8_acc_watch_ah,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0104,LUA_MENU/ACCESSORY0104_DESC,icon_gesture_respect,0,gesture023,1,104,,loot,icon_gesture_respect,ui_loot_accessory_104,blunt,iw8_acc_attach_face_ah,iw8_acc_attach_face_ah_big,iw8_acc_attach_face_ah_female,,,,,,,STORE_FLAVOR/ACCESSORY104_FLAVOR,
accessory106,iw8_acc_watch_digital_holo_orange,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0106,LUA_MENU/ACCESSORY0106_DESC,icon_gesture_youredead,0,gesture024|gesture023,1,106,,loot,icon_gesture_youredead,ui_loot_accessory_106,holo2,iw8_acc_attach_face_digital_ag_b,iw8_acc_attach_face_digital_ag_b_big,iw8_acc_attach_face_digital_ag_b_female,,,,,,,STORE_FLAVOR/ACCESSORY106_FLAVOR,
accessory107,iw8_acc_watch_digital_af,iw8_acc_weapon_watch_2,,LUA_MENU/ACCESSORY0107,LUA_MENU/ACCESSORY0107_DESC,icon_gesture_youredead,0,gesture023,1,107,,loot,icon_gesture_respect,ui_loot_accessory_107,,iw8_acc_attach_face_digital_af,iw8_acc_attach_face_digital_af_big,iw8_acc_attach_face_digital_af_female,,,,,,,STORE_FLAVOR/ACCESSORY107_FLAVOR,
accessory108,iw8_acc_watch_digital_kaleidoscope,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY0108,LUA_MENU/ACCESSORY0107_DESC,icon_gesture_youredead,0,gesture023,1,108,,loot,icon_gesture_respect,ui_loot_accessory_108,,iw8_acc_attach_face_digital_kaleidoscope,iw8_acc_attach_face_digital_kaleidoscope_big,iw8_acc_attach_face_digital_kaleidoscope_female,,,,,,,STORE_FLAVOR/ACCESSORY108_FLAVOR,
wristaccessory_t9_s1_analog_private_eye_01,t9_acc_watch_private_eye_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0109,LUA_MENU_SIERRA/ACCESSORY0109_DESC,icon_gesture_respect,0,gesture023,1,109,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_analog_private_eye_01,,t9_acc_attach_face_private_eye_01,t9_acc_attach_face_private_eye_01_big,t9_acc_attach_face_private_eye_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_ANALOG_PRIVATE_EYE_01_FLAVOR,
wristaccessory_t9_s1_digital_zm_heart_rate_01,t9_acc_watch_heart_rate,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0110,LUA_MENU_SIERRA/ACCESSORY0110_DESC,icon_gesture_respect,0,gesture023,1,110,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_digital_zm_heart_rate_01,,t9_acc_attach_face_heart_rate,t9_acc_attach_face_heart_rate_big,t9_acc_attach_face_heart_rate_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_DIGITAL_ZM_HEART_RATE_01_FLAVOR,
wristaccessory_t9_s1_bracelet_skull_01,t9_acc_watch_bracelet_skull_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0111,LUA_MENU_SIERRA/ACCESSORY0111_DESC,icon_gesture_respect,0,gesture023,1,111,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_bracelet_skull_01,,t9_acc_attach_face_bracelet_skull_01,t9_acc_attach_face_bracelet_skull_01_big,t9_acc_attach_face_bracelet_skull_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_BRACELET_SKULL_01_FLAVOR,
wristaccessory_t9_s1_bracelet_01,t9_acc_watch_bracelet_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0112,LUA_MENU_SIERRA/ACCESSORY0112_DESC,icon_gesture_respect,0,gesture023,1,112,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_bracelet_01,,t9_acc_attach_face_bracelet_01,t9_acc_attach_face_bracelet_01_big,t9_acc_attach_face_bracelet_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_BRACELET_01_FLAVOR,
wristaccessory_t9_s1_bracelet_braided_02,t9_acc_watch_bracelet_braided_02,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0113,LUA_MENU_SIERRA/ACCESSORY0113_DESC,icon_gesture_respect,0,gesture023,1,113,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_bracelet_braided_02,,t9_acc_attach_face_bracelet_braided_02,t9_acc_attach_face_bracelet_braided_02_big,t9_acc_attach_face_bracelet_braided_02_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_BRACELET_BRAIDED_02_FLAVOR,
wristaccessory_t9_s1_analog_private_eye_02,t9_acc_watch_private_eye_02,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0114,LUA_MENU_SIERRA/ACCESSORY0114_DESC,icon_gesture_respect,0,gesture023,1,114,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_analog_private_eye_02,,t9_acc_attach_face_private_eye_02,t9_acc_attach_face_private_eye_02_big,t9_acc_attach_face_private_eye_02_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_ANALOG_PRIVATE_EYE_02_FLAVOR,
wristaccessory_t9_s1_analog_private_eye_03,t9_acc_watch_private_eye_03,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0115,LUA_MENU_SIERRA/ACCESSORY0115_DESC,icon_gesture_respect,0,gesture023,1,115,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_analog_private_eye_03,,t9_acc_attach_face_private_eye_03,t9_acc_attach_face_private_eye_03_big,t9_acc_attach_face_private_eye_03_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_ANALOG_PRIVATE_EYE_03_FLAVOR,
wristaccessory_t9_s1_digital_gambit_01,t9_acc_watch_gambit_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0116,LUA_MENU_SIERRA/ACCESSORY0116_DESC,icon_gesture_respect,0,gesture023,1,116,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_digital_gambit_01,,t9_acc_attach_face_gambit_01,t9_acc_attach_face_gambit_01_big,t9_acc_attach_face_gambit_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_DIGITAL_GAMBIT_01_FLAVOR,
wristaccessory_t9_s1_digital_rank_penumbra_view,t9_acc_watch_rank_penumbra_view_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0117,LUA_MENU_SIERRA/ACCESSORY0117_DESC,icon_gesture_respect,0,gesture023,1,117,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_digital_rank_penumbra_view,,t9_acc_attach_face_rank_penumbra_view_01,t9_acc_attach_face_rank_penumbra_view_01_big,t9_acc_attach_face_rank_penumbra_view_01_female,,,,,sy,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_DIGITAL_RANK_PENUMBRA_VIEW_FLAVOR,
wristaccessory_t9_s1_digital_rank_01,t9_acc_watch_digital_rank_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0118,LUA_MENU_SIERRA/ACCESSORY0118_DESC,icon_gesture_respect,0,gesture023,1,118,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_digital_rank_01,,t9_acc_attach_face_digital_rank_01,t9_acc_attach_face_digital_rank_01_big,t9_acc_attach_face_digital_rank_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_DIGITAL_RANK_01_FLAVOR,
wristaccessory_t9_s1_analog_aviator_02,t9_acc_watch_aviator_02,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0119,LUA_MENU_SIERRA/ACCESSORY0119_DESC,icon_gesture_respect,0,gesture023,1,119,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_analog_aviator_02,,t9_acc_attach_face_aviator_02,t9_acc_attach_face_aviator_02_big,t9_acc_attach_face_aviator_02_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_ANALOG_AVIATOR_02_FLAVOR,
wristaccessory_t9_s1_analog_mt_brawler,t9_acc_watch_brawler_01,t9_acc_weapon_watch_2,,LUA_MENU_SIERRA/ACCESSORY0120,LUA_MENU_SIERRA/ACCESSORY0120_DESC,icon_gesture_respect,0,gesture023,1,120,,loot,icon_gesture_respect,ui_loot_wristaccessory_t9_s1_analog_mt_brawler,,t9_acc_attach_face_brawler_01,t9_acc_attach_face_brawler_01_big,t9_acc_attach_face_brawler_01_female,,,,,,1,STORE_FLAVOR_TANGO/WRISTACCESSORY_T9_S1_ANALOG_MT_BRAWLER_FLAVOR,
